Timestamp,System_Uptime,State,EAR,MAR,Pitch,Yaw,Roll,Risk,Attention,Blink_Count,Yawn_Count,Alert_Active,Latency_MS
2026-08-10 21:22:00,52.91,ATTENTIVE,0.226,0.634,0.29,54.7,3.5,2.8,0.00,100.0,0,0,0.0,0,91.98
2026-08-10 21:22:01,53.92,ATTENTIVE,0.226,0.634,0.29,54.7,3.5,2.8,0.00,100.0,0,0,0.0,0,93.21
2026-08-10 21:22:02,55.01,ATTENTIVE,0.226,0.634,0.29,54.7,3.5,2.8,0.00,100.0,0,0,0.0,0,91.64
2026-08-10 21:22:03,56.07,ATTENTIVE,0.226,0.634,0.29,54.7,3.5,2.8,0.00,100.0,0,0,0.0,0,89.06
2026-08-10 21:22:04,57.12,ATTENTIVE,0.254,0.816,0.55,54.2,2.4,4.2,0.00,100.0,0,0,0.0,0,87.28
2026-08-10 21:22:06,58.15,ATTENTIVE,0.254,0.816,0.55,54.2,2.4,4.2,0.00,100.0,0,0,0.0,0,86.89
2026-08-10 21:22:07,59.22,ATTENTIVE,0.254,0.816,0.55,54.2,2.4,4.2,0.00,100.0,0,0,0.0,0,84.67
2026-08-10 21:22:08,60.26,ATTENTIVE,0.254,0.816,0.55,54.2,2.4,4.2,0.00,100.0,0,0,0.0,0,83.68
2026-08-10 21:22:09,61.32,ATTENTIVE,0.254,0.816,0.55,54.2,2.4,4.2,0.00,100.0,0,0,0.0,0,81.08
2026-08-10 21:22:10,62.41,ATTENTIVE,0.163,0.839,0.55,55.1,-6.5,-1.4,0.06,100.0,0,0,0.0,0,78.33
2026-08-10 21:22:11,63.48,ATTENTIVE,0.163,0.839,0.55,55.1,-6.5,-1.4,0.06,100.0,0,0,0.0,0,78.89
2026-08-10 21:22:12,64.49,ATTENTIVE,0.163,0.839,0.55,55.1,-6.5,-1.4,0.06,100.0,0,0,0.0,0,79.86
2026-08-10 21:22:13,65.53,ATTENTIVE,0.163,0.839,0.55,55.1,-6.5,-1.4,0.06,100.0,0,0,0.0,0,79.50
2026-08-10 21:22:14,66.69,FATIGUED,0.204,0.631,0.29,51.1,-1.5,-3.4,0.11,9.5,1,0,0.0,0,79.50
2026-08-10 21:22:15,67.76,FATIGUED,0.204,0.631,0.29,51.1,-1.5,-3.4,0.11,9.5,1,0,0.0,0,83.14
2026-08-10 21:22:16,68.76,FATIGUED,0.204,0.631,0.29,51.1,-1.5,-3.4,0.11,9.5,1,0,0.0,0,84.47
2026-08-10 21:22:17,69.78,FATIGUED,0.204,0.631,0.29,51.1,-1.5,-3.4,0.11,9.5,1,0,0.0,0,87.39
2026-08-10 21:22:18,70.81,FATIGUED,0.204,0.631,0.29,51.1,-1.5,-3.4,0.11,9.5,1,0,0.0,0,91.50
2026-08-10 21:22:19,71.87,ATTENTIVE,0.152,0.636,0.29,46.7,-6.2,-0.8,0.12,39.5,1,0,0.0,0,99.44
2026-08-10 21:22:20,72.89,ATTENTIVE,0.152,0.636,0.29,46.7,-6.2,-0.8,0.12,39.5,1,0,0.0,0,98.38
2026-08-10 21:22:21,73.91,ATTENTIVE,0.152,0.636,0.29,46.7,-6.2,-0.8,0.12,39.5,1,0,0.0,0,95.35
2026-08-10 21:22:24,76.28,ATTENTIVE,0.152,0.636,0.29,46.7,-6.2,-0.8,0.12,39.5,1,0,0.0,0,130.31
2026-08-10 21:22:25,77.34,ATTENTIVE,0.206,0.736,0.45,39.9,11.3,16.8,0.05,58.7,1,0,0.0,0,130.72
2026-08-10 21:22:26,78.40,ATTENTIVE,0.206,0.736,0.45,39.9,11.3,16.8,0.05,58.7,1,0,0.0,0,126.43
2026-08-10 21:22:27,79.46,ATTENTIVE,0.206,0.736,0.45,39.9,11.3,16.8,0.05,58.7,1,0,0.0,0,118.23
2026-08-10 21:22:28,80.48,ATTENTIVE,0.206,0.736,0.45,39.9,11.3,16.8,0.05,58.7,1,0,0.0,0,118.68
2026-08-10 21:22:29,81.50,ATTENTIVE,0.206,0.736,0.45,39.9,11.3,16.8,0.05,58.7,1,0,0.0,0,84.99
2026-08-10 21:22:30,82.52,ATTENTIVE,0.181,0.712,0.41,38.4,8.4,26.0,0.03,92.9,1,0,0.0,0,86.82
2026-08-10 21:22:31,83.53,ATTENTIVE,0.181,0.712,0.41,38.4,8.4,26.0,0.03,92.9,1,0,0.0,0,87.56
2026-08-10 21:22:32,84.63,ATTENTIVE,0.181,0.712,0.41,38.4,8.4,26.0,0.03,92.9,1,0,0.0,0,88.38
2026-08-10 21:22:33,85.71,ATTENTIVE,0.181,0.712,0.41,38.4,8.4,26.0,0.03,92.9,1,0,0.0,0,89.23
2026-08-10 21:22:34,86.95,ATTENTIVE,0.259,0.604,0.25,55.2,-4.3,-6.6,0.00,100.0,1,0,0.0,0,91.52
2026-08-10 21:58:25,21.71,CALIBRATING,0.279,0.704,0.40,51.1,21.9,9.3,0.00,100.0,0,0,0.0,0,37.20
2026-08-10 21:58:25,21.78,CALIBRATING,0.279,0.704,0.40,51.1,21.9,9.3,0.00,100.0,0,0,0.0,0,72.42
2026-08-10 21:58:27,22.82,CALIBRATING,0.279,0.704,0.40,51.1,21.9,9.3,0.00,100.0,0,0,0.0,0,77.60
2026-08-10 21:58:28,23.86,CALIBRATING,0.279,0.704,0.40,51.1,21.9,9.3,0.00,100.0,0,0,0.0,0,82.95
2026-08-10 21:58:29,24.89,ATTENTIVE,0.256,0.666,0.34,53.4,15.9,11.8,0.00,100.0,0,0,0.0,0,90.17
2026-08-10 21:58:30,25.90,ATTENTIVE,0.256,0.666,0.34,53.4,15.9,11.8,0.00,100.0,0,0,0.0,0,59.45
2026-08-10 21:58:31,26.94,ATTENTIVE,0.256,0.666,0.34,53.4,15.9,11.8,0.00,100.0,0,0,0.0,0,63.13
2026-08-10 21:58:32,27.98,ATTENTIVE,0.256,0.666,0.34,53.4,15.9,11.8,0.00,100.0,0,0,0.0,0,66.59
2026-08-10 21:58:33,29.03,ATTENTIVE,0.256,0.666,0.34,53.4,15.9,11.8,0.00,100.0,0,0,0.0,0,67.48
2026-08-10 21:58:34,30.06,ATTENTIVE,0.251,0.772,0.51,46.2,26.7,24.1,0.09,75.1,1,0,0.0,0,70.02
2026-08-10 21:58:35,31.12,ATTENTIVE,0.251,0.772,0.51,46.2,26.7,24.1,0.09,75.1,1,0,0.0,0,70.50
2026-08-10 21:58:36,32.18,ATTENTIVE,0.251,0.772,0.51,46.2,26.7,24.1,0.09,75.1,1,0,0.0,0,70.82
2026-08-10 21:58:37,33.24,ATTENTIVE,0.251,0.772,0.51,46.2,26.7,24.1,0.09,75.1,1,0,0.0,0,70.91
2026-08-10 21:58:38,34.31,ATTENTIVE,0.251,0.772,0.51,46.2,26.7,24.1,0.09,75.1,1,0,0.0,0,69.34
2026-08-10 21:58:39,35.36,FATIGUED,0.199,0.515,0.10,39.0,-8.8,-3.0,0.35,0.0,1,0,0.0,0,71.42
2026-08-10 21:58:40,36.40,FATIGUED,0.199,0.515,0.10,39.0,-8.8,-3.0,0.35,0.0,1,0,0.0,0,71.20
2026-08-10 21:58:41,37.44,FATIGUED,0.199,0.515,0.10,39.0,-8.8,-3.0,0.35,0.0,1,0,0.0,0,70.76
2026-08-10 21:58:42,38.48,FATIGUED,0.199,0.515,0.10,39.0,-8.8,-3.0,0.35,0.0,1,0,0.0,0,70.64
2026-08-10 21:58:43,39.54,FATIGUED,0.199,0.515,0.10,39.0,-8.8,-3.0,0.35,0.0,1,0,0.0,0,68.31
2026-08-10 21:58:44,40.58,MICROSLEEP,0.106,0.684,0.37,39.4,-0.5,3.6,0.59,0.0,1,0,0.0,1,71.52
2026-08-10 21:58:45,41.63,MICROSLEEP,0.106,0.684,0.37,39.4,-0.5,3.6,0.59,0.0,1,0,0.0,1,72.63
2026-08-10 21:58:46,42.62,MICROSLEEP,0.106,0.684,0.37,39.4,-0.5,3.6,0.59,0.0,1,0,0.0,0,73.29
2026-08-10 21:58:47,43.66,MICROSLEEP,0.106,0.684,0.37,39.4,-0.5,3.6,0.59,0.0,1,0,0.0,0,74.16
2026-08-10 21:58:48,44.70,MICROSLEEP,0.106,0.684,0.37,39.4,-0.5,3.6,0.59,0.0,1,0,0.0,0,72.16
2026-08-10 21:58:49,45.76,MICROSLEEP,0.335,1.999,0.55,36.9,25.6,26.9,0.57,0.0,2,0,0.0,0,74.97
2026-08-10 21:58:50,46.77,MICROSLEEP,0.335,1.999,0.55,36.9,25.6,26.9,0.57,0.0,2,0,0.0,0,73.35
2026-08-10 21:58:52,47.82,MICROSLEEP,0.335,1.999,0.55,36.9,25.6,26.9,0.57,0.0,2,0,0.0,0,71.25
2026-08-10 21:58:53,48.84,MICROSLEEP,0.335,1.999,0.55,36.9,25.6,26.9,0.57,0.0,2,0,0.0,1,70.33
2026-08-10 21:58:54,49.86,MICROSLEEP,0.335,1.999,0.55,36.9,25.6,26.9,0.57,0.0,2,0,0.0,0,65.72
2026-08-10 21:58:55,50.91,DROWSY,0.301,0.983,0.56,45.1,25.6,30.5,0.10,0.0,2,0,0.0,0,68.66
2026-08-10 21:58:56,51.96,DROWSY,0.301,0.983,0.56,45.1,25.6,30.5,0.10,0.0,2,0,0.0,0,70.71
2026-08-10 21:58:57,53.01,DROWSY,0.301,0.983,0.56,45.1,25.6,30.5,0.10,0.0,2,0,0.0,0,72.22
2026-08-10 21:58:58,54.03,DROWSY,0.301,0.983,0.56,45.1,25.6,30.5,0.10,0.0,2,0,0.0,0,72.45
2026-08-10 21:58:59,55.22,DROWSY,0.304,1.174,0.56,37.7,29.3,27.5,0.06,0.0,5,0,0.0,0,72.34
2026-08-10 21:59:00,56.22,DROWSY,0.304,1.174,0.56,37.7,29.3,27.5,0.06,0.0,5,0,0.0,0,70.65
2026-08-10 21:59:01,57.27,DROWSY,0.304,1.174,0.56,37.7,29.3,27.5,0.06,0.0,5,0,0.0,0,69.56
2026-08-10 21:59:02,58.29,DROWSY,0.304,1.174,0.56,37.7,29.3,27.5,0.06,0.0,5,0,0.0,0,69.32
2026-08-10 21:59:03,59.29,DROWSY,0.304,1.174,0.56,37.7,29.3,27.5,0.06,0.0,5,0,0.0,1,70.08
2026-08-10 21:59:04,60.35,DROWSY,0.393,1.518,0.57,38.8,31.2,28.5,0.07,0.0,5,0,0.0,1,70.49
2026-08-10 21:59:05,61.39,DROWSY,0.393,1.518,0.57,38.8,31.2,28.5,0.07,0.0,5,0,0.0,1,70.86
2026-08-10 21:59:06,62.40,DROWSY,0.393,1.518,0.57,38.8,31.2,28.5,0.07,0.0,5,0,0.0,1,70.37
2026-08-10 21:59:07,63.46,DROWSY,0.393,1.518,0.57,38.8,31.2,28.5,0.07,0.0,5,0,0.0,1,69.09
2026-08-10 21:59:08,64.50,DROWSY,0.393,1.518,0.57,38.8,31.2,28.5,0.07,0.0,5,0,0.0,1,66.43
2026-08-10 21:59:09,65.53,DROWSY,0.256,1.211,0.58,42.3,26.7,12.2,0.03,0.0,5,0,0.0,1,68.50
2026-08-10 21:59:10,66.54,DROWSY,0.256,1.211,0.58,42.3,26.7,12.2,0.03,0.0,5,0,0.0,1,68.51
2026-08-10 21:59:11,67.56,DROWSY,0.256,1.211,0.58,42.3,26.7,12.2,0.03,0.0,5,0,0.0,1,69.99
2026-08-10 21:59:12,68.58,DROWSY,0.256,1.211,0.58,42.3,26.7,12.2,0.03,0.0,5,0,0.0,0,69.82
2026-08-10 21:59:13,69.59,DROWSY,0.256,1.211,0.58,42.3,26.7,12.2,0.03,0.0,5,0,0.0,0,67.35
2026-08-10 21:59:14,70.63,FATIGUED,0.205,0.889,0.58,55.0,5.3,-1.0,0.37,0.0,7,0,0.0,0,69.98
2026-08-10 21:59:15,71.63,FATIGUED,0.205,0.889,0.58,55.0,5.3,-1.0,0.37,0.0,7,0,0.0,0,68.66
2026-08-10 21:59:16,72.70,FATIGUED,0.205,0.889,0.58,55.0,5.3,-1.0,0.37,0.0,7,0,0.0,0,68.16
2026-08-10 21:59:17,73.76,FATIGUED,0.205,0.889,0.58,55.0,5.3,-1.0,0.37,0.0,7,0,0.0,0,67.71
2026-08-10 21:59:18,74.78,FATIGUED,0.205,0.889,0.58,55.0,5.3,-1.0,0.37,0.0,7,0,0.0,0,65.44
2026-08-10 21:59:20,75.82,MICROSLEEP,0.177,0.632,0.31,57.0,9.6,-1.5,0.66,0.0,7,0,0.0,0,68.14
2026-08-10 21:59:21,76.85,MICROSLEEP,0.177,0.632,0.31,57.0,9.6,-1.5,0.66,0.0,7,0,0.0,1,68.91
2026-08-10 21:59:22,77.86,MICROSLEEP,0.177,0.632,0.31,57.0,9.6,-1.5,0.66,0.0,7,0,0.0,1,69.27
2026-08-10 21:59:23,78.92,MICROSLEEP,0.177,0.632,0.31,57.0,9.6,-1.5,0.66,0.0,7,0,0.0,1,68.73
2026-08-10 21:59:24,79.93,MICROSLEEP,0.177,0.632,0.31,57.0,9.6,-1.5,0.66,0.0,7,0,0.0,1,65.85
2026-08-10 21:59:25,80.99,MICROSLEEP,0.177,0.933,0.57,56.1,11.9,3.0,0.72,0.0,7,0,0.0,1,67.39
2026-08-10 21:59:26,82.02,MICROSLEEP,0.177,0.933,0.57,56.1,11.9,3.0,0.72,0.0,7,0,0.0,1,67.78
2026-08-10 21:59:27,83.05,MICROSLEEP,0.177,0.933,0.57,56.1,11.9,3.0,0.72,0.0,7,0,0.0,1,68.23
2026-08-10 21:59:28,84.10,MICROSLEEP,0.177,0.933,0.57,56.1,11.9,3.0,0.72,0.0,7,0,0.0,1,68.59
2026-08-10 21:59:29,85.11,MICROSLEEP,0.177,0.933,0.57,56.1,11.9,3.0,0.72,0.0,7,0,0.0,0,68.24
2026-08-10 21:59:30,86.17,FATIGUED,0.286,0.625,0.30,49.7,1.0,-1.6,0.39,0.0,8,0,0.0,0,69.81
2026-08-10 21:59:31,87.21,FATIGUED,0.286,0.625,0.30,49.7,1.0,-1.6,0.39,0.0,8,0,0.0,0,68.89
2026-08-10 21:59:32,88.21,FATIGUED,0.286,0.625,0.30,49.7,1.0,-1.6,0.39,0.0,8,0,0.0,0,68.38
2026-08-10 21:59:33,89.25,FATIGUED,0.286,0.625,0.30,49.7,1.0,-1.6,0.39,0.0,8,0,0.0,0,67.42
2026-08-10 21:59:34,90.27,FATIGUED,0.286,0.625,0.30,49.7,1.0,-1.6,0.39,0.0,8,0,0.0,0,65.47
2026-08-10 21:59:35,91.32,FATIGUED,0.231,0.617,0.29,52.0,4.3,-4.2,0.20,0.0,8,0,0.0,0,68.95
2026-08-10 21:59:36,92.34,FATIGUED,0.231,0.617,0.29,52.0,4.3,-4.2,0.20,0.0,8,0,0.0,0,69.62
2026-08-10 21:59:37,93.37,FATIGUED,0.231,0.617,0.29,52.0,4.3,-4.2,0.20,0.0,8,0,0.0,0,69.30
2026-08-10 21:59:38,94.40,FATIGUED,0.231,0.617,0.29,52.0,4.3,-4.2,0.20,0.0,8,0,0.0,0,70.00
2026-08-10 21:59:39,95.56,FATIGUED,0.511,1.120,0.57,39.3,33.9,38.9,0.13,0.0,9,0,0.0,0,69.31
2026-08-10 21:59:40,96.58,FATIGUED,0.511,1.120,0.57,39.3,33.9,38.9,0.13,0.0,9,0,0.0,0,68.95
2026-08-10 21:59:41,97.59,FATIGUED,0.511,1.120,0.57,39.3,33.9,38.9,0.13,0.0,9,0,0.0,0,68.87
2026-08-10 21:59:42,98.61,FATIGUED,0.511,1.120,0.57,39.3,33.9,38.9,0.13,0.0,9,0,0.0,0,68.59
2026-08-10 21:59:43,99.61,FATIGUED,0.511,1.120,0.57,39.3,33.9,38.9,0.13,0.0,9,0,0.0,0,66.14
2026-08-10 21:59:44,100.67,DROWSY,0.265,1.469,0.57,36.0,25.7,25.9,0.11,0.0,9,0,0.0,1,69.12
2026-08-10 21:59:45,101.71,DROWSY,0.265,1.469,0.57,36.0,25.7,25.9,0.11,0.0,9,0,0.0,1,69.25
2026-08-10 21:59:46,102.75,DROWSY,0.265,1.469,0.57,36.0,25.7,25.9,0.11,0.0,9,0,0.0,1,69.71
2026-08-10 21:59:47,103.77,DROWSY,0.265,1.469,0.57,36.0,25.7,25.9,0.11,0.0,9,0,0.0,1,70.99
2026-08-10 21:59:48,104.77,DROWSY,0.265,1.469,0.57,36.0,25.7,25.9,0.11,0.0,9,0,0.0,1,70.81
2026-08-10 21:59:50,105.80,DROWSY,0.303,1.777,0.58,36.8,23.0,27.2,0.03,0.0,9,0,0.0,1,70.36
2026-08-10 21:59:51,106.85,DROWSY,0.303,1.777,0.58,36.8,23.0,27.2,0.03,0.0,9,0,0.0,1,70.10
2026-08-10 21:59:52,107.85,DROWSY,0.303,1.777,0.58,36.8,23.0,27.2,0.03,0.0,9,0,0.0,0,68.82
2026-08-10 21:59:53,108.88,DROWSY,0.303,1.777,0.58,36.8,23.0,27.2,0.03,0.0,9,0,0.0,0,69.16
2026-08-10 21:59:54,109.92,DROWSY,0.303,1.777,0.58,36.8,23.0,27.2,0.03,0.0,9,0,0.0,0,67.19
2026-08-10 21:59:55,110.94,DROWSY,0.270,1.359,0.58,34.9,27.5,28.7,0.09,0.0,10,0,0.0,0,69.66
2026-08-10 21:59:56,111.98,DROWSY,0.270,1.359,0.58,34.9,27.5,28.7,0.09,0.0,10,0,0.0,0,68.54
2026-08-10 21:59:57,113.01,DROWSY,0.270,1.359,0.58,34.9,27.5,28.7,0.09,0.0,10,0,0.0,0,67.38
2026-08-10 21:59:58,114.10,DROWSY,0.270,1.359,0.58,34.9,27.5,28.7,0.09,0.0,10,0,0.0,1,66.71
2026-08-10 21:59:59,115.14,DROWSY,0.270,1.359,0.58,34.9,27.5,28.7,0.09,0.0,10,0,0.0,1,64.97
2026-08-10 22:00:00,116.17,DROWSY,0.380,1.649,0.58,39.3,32.9,30.8,0.05,0.0,10,0,0.0,1,68.41
2026-08-10 22:00:01,117.18,DROWSY,0.380,1.649,0.58,39.3,32.9,30.8,0.05,0.0,10,0,0.0,1,68.95
2026-08-10 22:00:02,118.24,DROWSY,0.380,1.649,0.58,39.3,32.9,30.8,0.05,0.0,10,0,0.0,1,70.12
2026-08-10 22:00:03,119.32,DROWSY,0.380,1.649,0.58,39.3,32.9,30.8,0.05,0.0,10,0,0.0,1,69.58
2026-08-10 22:00:04,120.33,DROWSY,0.380,1.649,0.58,39.3,32.9,30.8,0.05,0.0,10,0,0.0,1,67.76
2026-08-10 22:00:05,121.34,DROWSY,0.377,1.304,0.58,35.7,29.4,35.2,0.04,0.0,10,0,0.0,1,70.24
2026-08-10 22:00:06,122.36,DROWSY,0.377,1.304,0.58,35.7,29.4,35.2,0.04,0.0,10,0,0.0,1,69.56
2026-08-10 22:00:07,123.41,DROWSY,0.377,1.304,0.58,35.7,29.4,35.2,0.04,0.0,10,0,0.0,1,69.00
2026-08-10 22:00:08,124.45,DROWSY,0.377,1.304,0.58,35.7,29.4,35.2,0.04,0.0,10,0,0.0,1,68.46
2026-08-10 22:00:09,125.53,DROWSY,0.377,1.304,0.58,35.7,29.4,35.2,0.04,0.0,10,0,0.0,1,67.01
2026-08-10 22:00:10,126.56,DROWSY,0.349,1.129,0.59,38.5,31.1,36.2,0.04,0.0,10,0,0.0,1,69.45
2026-08-10 22:00:11,127.60,DROWSY,0.349,1.129,0.59,38.5,31.1,36.2,0.04,0.0,10,0,0.0,1,70.21
2026-08-10 22:00:12,128.62,DROWSY,0.349,1.129,0.59,38.5,31.1,36.2,0.04,0.0,10,0,0.0,1,70.44
2026-08-10 22:00:13,129.68,DROWSY,0.349,1.129,0.59,38.5,31.1,36.2,0.04,0.0,10,0,0.0,0,70.76
2026-08-10 22:00:15,130.82,FATIGUED,0.211,0.675,0.39,49.5,6.1,-7.4,0.46,0.0,10,0,0.0,0,67.59
2026-08-10 22:00:15,131.77,FATIGUED,0.211,0.675,0.39,49.5,6.1,-7.4,0.46,0.0,10,0,0.0,0,69.23
2026-08-10 22:00:16,132.78,FATIGUED,0.211,0.675,0.39,49.5,6.1,-7.4,0.46,0.0,10,0,0.0,0,70.05
2026-08-10 22:00:18,133.90,FATIGUED,0.211,0.675,0.39,49.5,6.1,-7.4,0.46,0.0,10,0,0.0,0,70.76
2026-08-10 22:00:19,134.97,FATIGUED,0.211,0.675,0.39,49.5,6.1,-7.4,0.46,0.0,10,0,0.0,0,72.78
2026-08-10 22:00:20,135.99,MICROSLEEP,0.196,0.652,0.36,45.8,3.0,-2.9,0.62,0.0,10,0,0.0,1,73.25
2026-08-10 22:00:21,137.05,MICROSLEEP,0.196,0.652,0.36,45.8,3.0,-2.9,0.62,0.0,10,0,0.0,1,72.00
2026-08-10 22:00:22,138.07,MICROSLEEP,0.196,0.652,0.36,45.8,3.0,-2.9,0.62,0.0,10,0,0.0,0,71.34
2026-08-10 22:00:23,139.13,MICROSLEEP,0.196,0.652,0.36,45.8,3.0,-2.9,0.62,0.0,10,0,0.0,0,69.38
2026-08-10 22:00:24,140.13,MICROSLEEP,0.196,0.652,0.36,45.8,3.0,-2.9,0.62,0.0,10,0,0.0,0,66.46
2026-08-10 22:00:25,141.19,MICROSLEEP,0.185,0.625,0.31,48.6,-0.3,-14.5,0.74,0.0,10,0,0.0,0,68.46
2026-08-10 22:00:26,142.19,MICROSLEEP,0.185,0.625,0.31,48.6,-0.3,-14.5,0.74,0.0,10,0,0.0,0,68.19
2026-08-10 22:00:27,143.25,MICROSLEEP,0.185,0.625,0.31,48.6,-0.3,-14.5,0.74,0.0,10,0,0.0,1,68.22
2026-08-10 22:00:28,144.27,MICROSLEEP,0.185,0.625,0.31,48.6,-0.3,-14.5,0.74,0.0,10,0,0.0,1,69.26
2026-08-10 22:00:29,145.32,MICROSLEEP,0.185,0.625,0.31,48.6,-0.3,-14.5,0.74,0.0,10,0,0.0,1,68.21
2026-08-10 22:00:30,146.39,MICROSLEEP,0.165,0.702,0.43,47.1,7.2,5.2,0.74,0.0,10,0,0.0,1,71.28
2026-08-10 22:00:31,147.43,MICROSLEEP,0.165,0.702,0.43,47.1,7.2,5.2,0.74,0.0,10,0,0.0,1,71.52
2026-08-10 22:00:32,148.48,MICROSLEEP,0.165,0.702,0.43,47.1,7.2,5.2,0.74,0.0,10,0,0.0,1,70.75
2026-08-10 22:00:33,149.51,MICROSLEEP,0.165,0.702,0.43,47.1,7.2,5.2,0.74,0.0,10,0,0.0,1,70.43
2026-08-10 22:00:34,150.56,MICROSLEEP,0.165,0.702,0.43,47.1,7.2,5.2,0.74,0.0,10,0,0.0,0,68.00
2026-08-10 22:00:35,151.60,FATIGUED,0.304,0.694,0.42,46.6,6.5,4.2,0.35,0.0,11,0,0.0,0,70.04
2026-08-10 22:00:36,152.63,FATIGUED,0.304,0.694,0.42,46.6,6.5,4.2,0.35,0.0,11,0,0.0,0,70.23
2026-08-10 22:00:37,153.65,FATIGUED,0.304,0.694,0.42,46.6,6.5,4.2,0.35,0.0,11,0,0.0,0,69.65
2026-08-10 22:00:38,154.68,FATIGUED,0.304,0.694,0.42,46.6,6.5,4.2,0.35,0.0,11,0,0.0,0,69.26
2026-08-10 22:00:39,155.69,FATIGUED,0.304,0.694,0.42,46.6,6.5,4.2,0.35,0.0,11,0,0.0,0,66.67
2026-08-10 22:00:40,156.72,DROWSY,0.190,0.724,0.46,46.3,8.3,6.3,0.66,0.0,11,0,0.0,0,68.96
2026-08-10 22:00:41,157.77,DROWSY,0.190,0.724,0.46,46.3,8.3,6.3,0.66,0.0,11,0,0.0,0,69.12
2026-08-10 22:00:42,158.80,DROWSY,0.190,0.724,0.46,46.3,8.3,6.3,0.66,0.0,11,0,0.0,0,69.27
2026-08-10 22:00:44,159.84,DROWSY,0.190,0.724,0.46,46.3,8.3,6.3,0.66,0.0,11,0,0.0,1,69.68
2026-08-10 22:00:45,160.90,DROWSY,0.190,0.724,0.46,46.3,8.3,6.3,0.66,0.0,11,0,0.0,1,67.83
2026-08-10 22:00:46,161.90,MICROSLEEP,0.122,0.743,0.49,48.3,22.8,13.5,0.67,0.0,11,0,0.0,1,69.74
2026-08-10 22:00:47,162.93,MICROSLEEP,0.122,0.743,0.49,48.3,22.8,13.5,0.67,0.0,11,0,0.0,1,69.54
2026-08-10 22:00:48,163.97,MICROSLEEP,0.122,0.743,0.49,48.3,22.8,13.5,0.67,0.0,11,0,0.0,1,69.38
2026-08-10 22:00:49,164.99,MICROSLEEP,0.122,0.743,0.49,48.3,22.8,13.5,0.67,0.0,11,0,0.0,1,70.08
2026-08-10 22:00:50,166.16,MICROSLEEP,0.177,0.725,0.46,42.8,14.5,7.6,0.73,0.0,11,0,0.0,1,68.51
2026-08-10 22:00:51,167.09,MICROSLEEP,0.177,0.725,0.46,42.8,14.5,7.6,0.73,0.0,11,0,0.0,1,70.04
2026-08-10 22:00:52,168.15,MICROSLEEP,0.177,0.725,0.46,42.8,14.5,7.6,0.73,0.0,11,0,0.0,1,70.32
2026-08-10 22:00:53,169.17,MICROSLEEP,0.177,0.725,0.46,42.8,14.5,7.6,0.73,0.0,11,0,0.0,1,69.12
2026-08-10 22:00:54,170.17,MICROSLEEP,0.177,0.725,0.46,42.8,14.5,7.6,0.73,0.0,11,0,0.0,1,69.44
2026-08-10 22:00:55,171.33,MICROSLEEP,0.156,0.694,0.41,43.2,11.5,2.7,0.73,0.0,11,0,0.0,1,69.93
2026-08-10 22:00:56,172.35,MICROSLEEP,0.156,0.694,0.41,43.2,11.5,2.7,0.73,0.0,11,0,0.0,1,69.73
2026-08-10 22:00:57,173.41,MICROSLEEP,0.156,0.694,0.41,43.2,11.5,2.7,0.73,0.0,11,0,0.0,1,70.41
2026-08-10 22:00:58,174.45,MICROSLEEP,0.156,0.694,0.41,43.2,11.5,2.7,0.73,0.0,11,0,0.0,1,69.82
2026-08-10 22:00:59,175.48,MICROSLEEP,0.156,0.694,0.41,43.2,11.5,2.7,0.73,0.0,11,0,0.0,1,72.50
2026-08-10 22:01:00,176.54,MICROSLEEP,0.229,0.640,0.33,53.8,11.9,2.7,0.73,0.0,11,0,0.0,1,73.01
2026-08-10 22:01:01,177.59,MICROSLEEP,0.229,0.640,0.33,53.8,11.9,2.7,0.73,0.0,11,0,0.0,1,72.48
2026-08-10 22:01:02,178.63,MICROSLEEP,0.229,0.640,0.33,53.8,11.9,2.7,0.73,0.0,11,0,0.0,1,72.68
2026-08-10 22:01:03,179.66,MICROSLEEP,0.229,0.640,0.33,53.8,11.9,2.7,0.73,0.0,11,0,0.0,1,70.17
2026-08-10 22:01:04,180.68,MICROSLEEP,0.229,0.640,0.33,53.8,11.9,2.7,0.73,0.0,11,0,0.0,1,67.33
2026-08-10 22:01:05,181.69,MICROSLEEP,0.229,0.656,0.35,52.0,8.3,1.5,0.73,0.0,11,0,0.0,1,69.18
2026-08-10 22:01:06,182.75,MICROSLEEP,0.229,0.656,0.35,52.0,8.3,1.5,0.73,0.0,11,0,0.0,1,69.33
2026-08-10 22:01:07,183.78,MICROSLEEP,0.229,0.656,0.35,52.0,8.3,1.5,0.73,0.0,11,0,0.0,1,69.37
2026-08-10 22:01:09,184.81,MICROSLEEP,0.229,0.656,0.35,52.0,8.3,1.5,0.73,0.0,11,0,0.0,1,70.64
2026-08-10 22:01:10,185.85,MICROSLEEP,0.229,0.656,0.35,52.0,8.3,1.5,0.73,0.0,11,0,0.0,1,68.70
2026-08-10 22:01:11,186.86,MICROSLEEP,0.237,0.643,0.33,51.5,7.4,0.0,0.73,0.0,11,0,0.0,1,70.56
2026-08-10 22:01:12,187.88,MICROSLEEP,0.237,0.643,0.33,51.5,7.4,0.0,0.73,0.0,11,0,0.0,1,70.09
2026-08-10 22:01:13,188.92,MICROSLEEP,0.237,0.643,0.33,51.5,7.4,0.0,0.73,0.0,11,0,0.0,1,69.26
